GEOID,NAME,variable,estimate,moe,year,label_short
2502758825,Rutland,B08301_003,3273,259,2013,"Car, truck, or van - Drove alone"
2502758825,Rutland,B08301_004,521,203,2013,"Car, truck, or van - Carpooled"
2502758825,Rutland,B08301_010,13,22,2013,Public transportation (excluding taxicab)
2502758825,Rutland,B08301_016,0,17,2013,Taxicab
2502758825,Rutland,B08301_017,0,17,2013,Motorcycle
2502758825,Rutland,B08301_018,0,17,2013,Bicycle
2502758825,Rutland,B08301_019,44,47,2013,Walked
2502758825,Rutland,B08301_020,16,25,2013,Other means
2502758825,Rutland,B08301_021,111,64,2013,Worked at home
2502761800,Shrewsbury,B08301_003,14986,523,2013,"Car, truck, or van - Drove alone"
2502761800,Shrewsbury,B08301_004,1345,290,2013,"Car, truck, or van - Carpooled"
2502761800,Shrewsbury,B08301_010,256,96,2013,Public transportation (excluding taxicab)
2502761800,Shrewsbury,B08301_016,35,56,2013,Taxicab
2502761800,Shrewsbury,B08301_017,11,19,2013,Motorcycle
2502761800,Shrewsbury,B08301_018,35,39,2013,Bicycle
2502761800,Shrewsbury,B08301_019,342,157,2013,Walked
2502761800,Shrewsbury,B08301_020,131,86,2013,Other means
2502761800,Shrewsbury,B08301_021,798,245,2013,Worked at home
2502766105,Spencer,B08301_003,4437,393,2013,"Car, truck, or van - Drove alone"
2502766105,Spencer,B08301_004,598,177,2013,"Car, truck, or van - Carpooled"
2502766105,Spencer,B08301_010,49,75,2013,Public transportation (excluding taxicab)
2502766105,Spencer,B08301_016,0,19,2013,Taxicab
2502766105,Spencer,B08301_017,0,19,2013,Motorcycle
2502766105,Spencer,B08301_018,0,19,2013,Bicycle
2502766105,Spencer,B08301_019,180,87,2013,Walked
2502766105,Spencer,B08301_020,12,17,2013,Other means
2502766105,Spencer,B08301_021,209,109,2013,Worked at home
2502768155,Sturbridge,B08301_003,3808,331,2013,"Car, truck, or van - Drove alone"
2502768155,Sturbridge,B08301_004,356,151,2013,"Car, truck, or van - Carpooled"
2502768155,Sturbridge,B08301_010,11,18,2013,Public transportation (excluding taxicab)
2502768155,Sturbridge,B08301_016,0,17,2013,Taxicab
2502768155,Sturbridge,B08301_017,0,17,2013,Motorcycle
2502768155,Sturbridge,B08301_018,0,17,2013,Bicycle
2502768155,Sturbridge,B08301_019,5,8,2013,Walked
2502768155,Sturbridge,B08301_020,22,35,2013,Other means
2502768155,Sturbridge,B08301_021,337,142,2013,Worked at home
2502768610,Sutton,B08301_003,4272,328,2013,"Car, truck, or van - Drove alone"
2502768610,Sutton,B08301_004,173,77,2013,"Car, truck, or van - Carpooled"
2502768610,Sutton,B08301_010,66,46,2013,Public transportation (excluding taxicab)
2502768610,Sutton,B08301_016,0,17,2013,Taxicab
2502768610,Sutton,B08301_017,0,17,2013,Motorcycle
2502768610,Sutton,B08301_018,12,20,2013,Bicycle
2502768610,Sutton,B08301_019,23,25,2013,Walked
2502768610,Sutton,B08301_020,0,17,2013,Other means
2502768610,Sutton,B08301_021,190,86,2013,Worked at home
2502771480,Upton,B08301_003,3196,253,2013,"Car, truck, or van - Drove alone"
2502771480,Upton,B08301_004,192,132,2013,"Car, truck, or van - Carpooled"
2502771480,Upton,B08301_010,39,64,2013,Public transportation (excluding taxicab)
2502771480,Upton,B08301_016,0,17,2013,Taxicab
2502771480,Upton,B08301_017,0,17,2013,Motorcycle
2502771480,Upton,B08301_018,0,17,2013,Bicycle
2502771480,Upton,B08301_019,114,81,2013,Walked
2502771480,Upton,B08301_020,0,17,2013,Other means
2502771480,Upton,B08301_021,294,108,2013,Worked at home
2502771620,Uxbridge,B08301_003,5879,398,2013,"Car, truck, or van - Drove alone"
2502771620,Uxbridge,B08301_004,689,301,2013,"Car, truck, or van - Carpooled"
2502771620,Uxbridge,B08301_010,38,32,2013,Public transportation (excluding taxicab)
2502771620,Uxbridge,B08301_016,0,19,2013,Taxicab
2502771620,Uxbridge,B08301_017,0,19,2013,Motorcycle
2502771620,Uxbridge,B08301_018,0,19,2013,Bicycle
2502771620,Uxbridge,B08301_019,32,51,2013,Walked
2502771620,Uxbridge,B08301_020,49,40,2013,Other means
2502771620,Uxbridge,B08301_021,313,134,2013,Worked at home
2502773090,Warren,B08301_003,1945,254,2013,"Car, truck, or van - Drove alone"
2502773090,Warren,B08301_004,109,76,2013,"Car, truck, or van - Carpooled"
2502773090,Warren,B08301_010,0,17,2013,Public transportation (excluding taxicab)
2502773090,Warren,B08301_016,0,17,2013,Taxicab
2502773090,Warren,B08301_017,0,17,2013,Motorcycle
2502773090,Warren,B08301_018,0,17,2013,Bicycle
2502773090,Warren,B08301_019,32,30,2013,Walked
2502773090,Warren,B08301_020,20,34,2013,Other means
2502773090,Warren,B08301_021,57,53,2013,Worked at home
2502773895,Webster,B08301_003,6372,517,2013,"Car, truck, or van - Drove alone"
2502773895,Webster,B08301_004,719,267,2013,"Car, truck, or van - Carpooled"
2502773895,Webster,B08301_010,15,23,2013,Public transportation (excluding taxicab)
2502773895,Webster,B08301_016,0,19,2013,Taxicab
2502773895,Webster,B08301_017,0,19,2013,Motorcycle
2502773895,Webster,B08301_018,11,17,2013,Bicycle
2502773895,Webster,B08301_019,418,196,2013,Walked
2502773895,Webster,B08301_020,71,59,2013,Other means
2502773895,Webster,B08301_021,153,73,2013,Worked at home
2502775015,Westborough,B08301_003,7387,465,2013,"Car, truck, or van - Drove alone"
2502775015,Westborough,B08301_004,647,187,2013,"Car, truck, or van - Carpooled"
2502775015,Westborough,B08301_010,303,109,2013,Public transportation (excluding taxicab)
2502775015,Westborough,B08301_016,0,19,2013,Taxicab
2502775015,Westborough,B08301_017,0,19,2013,Motorcycle
2502775015,Westborough,B08301_018,24,28,2013,Bicycle
2502775015,Westborough,B08301_019,139,70,2013,Walked
2502775015,Westborough,B08301_020,69,60,2013,Other means
2502775015,Westborough,B08301_021,795,230,2013,Worked at home
2502775155,West Boylston,B08301_003,2505,236,2013,"Car, truck, or van - Drove alone"
2502775155,West Boylston,B08301_004,186,76,2013,"Car, truck, or van - Carpooled"
2502775155,West Boylston,B08301_010,9,12,2013,Public transportation (excluding taxicab)
2502775155,West Boylston,B08301_016,0,17,2013,Taxicab
2502775155,West Boylston,B08301_017,0,17,2013,Motorcycle
2502775155,West Boylston,B08301_018,0,17,2013,Bicycle
2502775155,West Boylston,B08301_019,41,49,2013,Walked
2502775155,West Boylston,B08301_020,8,14,2013,Other means
2502775155,West Boylston,B08301_021,78,48,2013,Worked at home
2502775400,West Brookfield,B08301_003,1504,188,2013,"Car, truck, or van - Drove alone"
2502775400,West Brookfield,B08301_004,177,103,2013,"Car, truck, or van - Carpooled"
2502775400,West Brookfield,B08301_010,0,12,2013,Public transportation (excluding taxicab)
2502775400,West Brookfield,B08301_016,0,12,2013,Taxicab
2502775400,West Brookfield,B08301_017,0,12,2013,Motorcycle
2502775400,West Brookfield,B08301_018,0,12,2013,Bicycle
2502775400,West Brookfield,B08301_019,83,86,2013,Walked
2502775400,West Brookfield,B08301_020,0,12,2013,Other means
2502775400,West Brookfield,B08301_021,90,53,2013,Worked at home
2502782000,Worcester,B08301_003,60457,1192,2013,"Car, truck, or van - Drove alone"
2502782000,Worcester,B08301_004,8760,797,2013,"Car, truck, or van - Carpooled"
2502782000,Worcester,B08301_010,3020,483,2013,Public transportation (excluding taxicab)
2502782000,Worcester,B08301_016,207,96,2013,Taxicab
2502782000,Worcester,B08301_017,95,60,2013,Motorcycle
2502782000,Worcester,B08301_018,356,136,2013,Bicycle
2502782000,Worcester,B08301_019,5166,494,2013,Walked
2502782000,Worcester,B08301_020,575,175,2013,Other means
2502782000,Worcester,B08301_021,3096,452,2013,Worked at home
2502702760,Auburn,B08301_003,7422,391,2014,"Car, truck, or van - Drove alone"
2502702760,Auburn,B08301_004,492,115,2014,"Car, truck, or van - Carpooled"
2502702760,Auburn,B08301_010,48,33,2014,Public transportation (excluding taxicab)
2502702760,Auburn,B08301_016,0,19,2014,Taxicab
2502702760,Auburn,B08301_017,0,19,2014,Motorcycle
2502702760,Auburn,B08301_018,0,19,2014,Bicycle
2502702760,Auburn,B08301_019,61,38,2014,Walked
2502702760,Auburn,B08301_020,89,82,2014,Other means
2502702760,Auburn,B08301_021,264,105,2014,Worked at home
2502703740,Barre,B08301_003,1997,232,2014,"Car, truck, or van - Drove alone"
2502703740,Barre,B08301_004,223,96,2014,"Car, truck, or van - Carpooled"
2502703740,Barre,B08301_010,0,17,2014,Public transportation (excluding taxicab)
2502703740,Barre,B08301_016,0,17,2014,Taxicab
2502703740,Barre,B08301_017,13,22,2014,Motorcycle
2502703740,Barre,B08301_018,0,17,2014,Bicycle
2502703740,Barre,B08301_019,33,68,2014,Walked
2502703740,Barre,B08301_020,0,17,2014,Other means
2502703740,Barre,B08301_021,313,182,2014,Worked at home
2502705490,Berlin,B08301_003,1395,97,2014,"Car, truck, or van - Drove alone"
2502705490,Berlin,B08301_004,105,58,2014,"Car, truck, or van - Carpooled"
2502705490,Berlin,B08301_010,13,12,2014,Public transportation (excluding taxicab)
2502705490,Berlin,B08301_016,0,12,2014,Taxicab
2502705490,Berlin,B08301_017,0,12,2014,Motorcycle
2502705490,Berlin,B08301_018,0,12,2014,Bicycle
2502705490,Berlin,B08301_019,21,20,2014,Walked
2502705490,Berlin,B08301_020,34,31,2014,Other means
2502705490,Berlin,B08301_021,78,32,2014,Worked at home
2502706015,Blackstone,B08301_003,4630,326,2014,"Car, truck, or van - Drove alone"
2502706015,Blackstone,B08301_004,186,78,2014,"Car, truck, or van - Carpooled"
2502706015,Blackstone,B08301_010,53,37,2014,Public transportation (excluding taxicab)
2502706015,Blackstone,B08301_016,0,17,2014,Taxicab
2502706015,Blackstone,B08301_017,0,17,2014,Motorcycle
2502706015,Blackstone,B08301_018,25,28,2014,Bicycle
2502706015,Blackstone,B08301_019,11,16,2014,Walked
2502706015,Blackstone,B08301_020,42,61,2014,Other means
2502706015,Blackstone,B08301_021,100,67,2014,Worked at home
2502707525,Boylston,B08301_003,2057,149,2014,"Car, truck, or van - Drove alone"
2502707525,Boylston,B08301_004,104,67,2014,"Car, truck, or van - Carpooled"
2502707525,Boylston,B08301_010,63,50,2014,Public transportation (excluding taxicab)
2502707525,Boylston,B08301_016,0,12,2014,Taxicab
2502707525,Boylston,B08301_017,6,10,2014,Motorcycle
2502707525,Boylston,B08301_018,0,12,2014,Bicycle
2502707525,Boylston,B08301_019,11,18,2014,Walked
2502707525,Boylston,B08301_020,0,12,2014,Other means
2502707525,Boylston,B08301_021,199,88,2014,Worked at home
2502709105,Brookfield,B08301_003,1432,127,2014,"Car, truck, or van - Drove alone"
2502709105,Brookfield,B08301_004,124,72,2014,"Car, truck, or van - Carpooled"
2502709105,Brookfield,B08301_010,1,4,2014,Public transportation (excluding taxicab)
2502709105,Brookfield,B08301_016,0,12,2014,Taxicab
2502709105,Brookfield,B08301_017,0,12,2014,Motorcycle
2502709105,Brookfield,B08301_018,0,12,2014,Bicycle
2502709105,Brookfield,B08301_019,9,14,2014,Walked
2502709105,Brookfield,B08301_020,8,13,2014,Other means
2502709105,Brookfield,B08301_021,42,49,2014,Worked at home
2502712715,Charlton,B08301_003,6033,378,2014,"Car, truck, or van - Drove alone"
2502712715,Charlton,B08301_004,787,257,2014,"Car, truck, or van - Carpooled"
2502712715,Charlton,B08301_010,19,24,2014,Public transportation (excluding taxicab)
2502712715,Charlton,B08301_016,0,19,2014,Taxicab
2502712715,Charlton,B08301_017,0,19,2014,Motorcycle
2502712715,Charlton,B08301_018,0,19,2014,Bicycle
2502712715,Charlton,B08301_019,15,24,2014,Walked
2502712715,Charlton,B08301_020,22,33,2014,Other means
2502712715,Charlton,B08301_021,68,56,2014,Worked at home
2502717300,Douglas,B08301_003,3803,250,2014,"Car, truck, or van - Drove alone"
2502717300,Douglas,B08301_004,595,212,2014,"Car, truck, or van - Carpooled"
2502717300,Douglas,B08301_010,0,17,2014,Public transportation (excluding taxicab)
2502717300,Douglas,B08301_016,0,17,2014,Taxicab
2502717300,Douglas,B08301_017,0,17,2014,Motorcycle
2502717300,Douglas,B08301_018,0,17,2014,Bicycle
2502717300,Douglas,B08301_019,115,103,2014,Walked
2502717300,Douglas,B08301_020,0,17,2014,Other means
2502717300,Douglas,B08301_021,166,63,2014,Worked at home
2502717685,Dudley,B08301_003,4969,350,2014,"Car, truck, or van - Drove alone"
2502717685,Dudley,B08301_004,484,153,2014,"Car, truck, or van - Carpooled"
2502717685,Dudley,B08301_010,7,13,2014,Public transportation (excluding taxicab)
2502717685,Dudley,B08301_016,0,19,2014,Taxicab
2502717685,Dudley,B08301_017,0,19,2014,Motorcycle
2502717685,Dudley,B08301_018,0,19,2014,Bicycle
2502717685,Dudley,B08301_019,117,81,2014,Walked
2502717685,Dudley,B08301_020,13,23,2014,Other means
2502717685,Dudley,B08301_021,121,74,2014,Worked at home
2502718560,East Brookfield,B08301_003,1003,131,2014,"Car, truck, or van - Drove alone"
2502718560,East Brookfield,B08301_004,115,55,2014,"Car, truck, or van - Carpooled"
2502718560,East Brookfield,B08301_010,21,26,2014,Public transportation (excluding taxicab)
2502718560,East Brookfield,B08301_016,0,12,2014,Taxicab
2502718560,East Brookfield,B08301_017,0,12,2014,Motorcycle
2502718560,East Brookfield,B08301_018,0,12,2014,Bicycle
2502718560,East Brookfield,B08301_019,13,15,2014,Walked
2502718560,East Brookfield,B08301_020,13,14,2014,Other means
2502718560,East Brookfield,B08301_021,30,27,2014,Worked at home
2502726430,Grafton,B08301_003,7447,370,2014,"Car, truck, or van - Drove alone"
2502726430,Grafton,B08301_004,631,186,2014,"Car, truck, or van - Carpooled"
2502726430,Grafton,B08301_010,241,92,2014,Public transportation (excluding taxicab)
2502726430,Grafton,B08301_016,0,19,2014,Taxicab
2502726430,Grafton,B08301_017,26,24,2014,Motorcycle
2502726430,Grafton,B08301_018,0,19,2014,Bicycle
2502726430,Grafton,B08301_019,88,67,2014,Walked
2502726430,Grafton,B08301_020,33,40,2014,Other means
2502726430,Grafton,B08301_021,601,199,2014,Worked at home
2502728740,Hardwick,B08301_003,1076,142,2014,"Car, truck, or van - Drove alone"
2502728740,Hardwick,B08301_004,103,57,2014,"Car, truck, or van - Carpooled"
2502728740,Hardwick,B08301_010,0,12,2014,Public transportation (excluding taxicab)
2502728740,Hardwick,B08301_016,0,12,2014,Taxicab
2502728740,Hardwick,B08301_017,0,12,2014,Motorcycle
2502728740,Hardwick,B08301_018,0,12,2014,Bicycle
2502728740,Hardwick,B08301_019,47,40,2014,Walked
2502728740,Hardwick,B08301_020,0,12,2014,Other means
2502728740,Hardwick,B08301_021,38,26,2014,Worked at home
2502730560,Holden,B08301_003,8141,325,2014,"Car, truck, or van - Drove alone"
2502730560,Holden,B08301_004,389,123,2014,"Car, truck, or van - Carpooled"
2502730560,Holden,B08301_010,44,34,2014,Public transportation (excluding taxicab)
2502730560,Holden,B08301_016,0,19,2014,Taxicab
2502730560,Holden,B08301_017,0,19,2014,Motorcycle
2502730560,Holden,B08301_018,0,19,2014,Bicycle
2502730560,Holden,B08301_019,101,73,2014,Walked
2502730560,Holden,B08301_020,40,44,2014,Other means
2502730560,Holden,B08301_021,326,101,2014,Worked at home
2502730945,Hopedale,B08301_003,2665,234,2014,"Car, truck, or van - Drove alone"
2502730945,Hopedale,B08301_004,151,82,2014,"Car, truck, or van - Carpooled"
2502730945,Hopedale,B08301_010,91,95,2014,Public transportation (excluding taxicab)
2502730945,Hopedale,B08301_016,0,17,2014,Taxicab
2502730945,Hopedale,B08301_017,0,17,2014,Motorcycle
2502730945,Hopedale,B08301_018,0,17,2014,Bicycle
2502730945,Hopedale,B08301_019,32,39,2014,Walked
2502730945,Hopedale,B08301_020,0,17,2014,Other means
2502730945,Hopedale,B08301_021,167,97,2014,Worked at home
2502734795,Leicester,B08301_003,5056,368,2014,"Car, truck, or van - Drove alone"
2502734795,Leicester,B08301_004,500,153,2014,"Car, truck, or van - Carpooled"
2502734795,Leicester,B08301_010,46,47,2014,Public transportation (excluding taxicab)
2502734795,Leicester,B08301_016,12,19,2014,Taxicab
2502734795,Leicester,B08301_017,0,19,2014,Motorcycle
2502734795,Leicester,B08301_018,0,19,2014,Bicycle
2502734795,Leicester,B08301_019,163,118,2014,Walked
2502734795,Leicester,B08301_020,0,19,2014,Other means
2502734795,Leicester,B08301_021,242,113,2014,Worked at home
2502740255,Mendon,B08301_003,2463,214,2014,"Car, truck, or van - Drove alone"
2502740255,Mendon,B08301_004,222,100,2014,"Car, truck, or van - Carpooled"
2502740255,Mendon,B08301_010,80,64,2014,Public transportation (excluding taxicab)
2502740255,Mendon,B08301_016,0,17,2014,Taxicab
2502740255,Mendon,B08301_017,0,17,2014,Motorcycle
2502740255,Mendon,B08301_018,0,17,2014,Bicycle
2502740255,Mendon,B08301_019,55,52,2014,Walked
2502740255,Mendon,B08301_020,13,22,2014,Other means
2502740255,Mendon,B08301_021,267,109,2014,Worked at home
2502741340,Millbury,B08301_003,5921,437,2014,"Car, truck, or van - Drove alone"
2502741340,Millbury,B08301_004,865,286,2014,"Car, truck, or van - Carpooled"
2502741340,Millbury,B08301_010,91,53,2014,Public transportation (excluding taxicab)
2502741340,Millbury,B08301_016,0,19,2014,Taxicab
2502741340,Millbury,B08301_017,0,19,2014,Motorcycle
2502741340,Millbury,B08301_018,0,19,2014,Bicycle
2502741340,Millbury,B08301_019,39,37,2014,Walked
2502741340,Millbury,B08301_020,0,19,2014,Other means
2502741340,Millbury,B08301_021,295,142,2014,Worked at home
2502741585,Millville,B08301_003,1555,119,2014,"Car, truck, or van - Drove alone"
2502741585,Millville,B08301_004,74,33,2014,"Car, truck, or van - Carpooled"
2502741585,Millville,B08301_010,6,8,2014,Public transportation (excluding taxicab)
2502741585,Millville,B08301_016,0,12,2014,Taxicab
2502741585,Millville,B08301_017,8,8,2014,Motorcycle
2502741585,Millville,B08301_018,0,12,2014,Bicycle
2502741585,Millville,B08301_019,1,3,2014,Walked
2502741585,Millville,B08301_020,2,4,2014,Other means
2502741585,Millville,B08301_021,36,23,2014,Worked at home
2502745105,New Braintree,B08301_003,456,66,2014,"Car, truck, or van - Drove alone"
2502745105,New Braintree,B08301_004,24,12,2014,"Car, truck, or van - Carpooled"
2502745105,New Braintree,B08301_010,0,12,2014,Public transportation (excluding taxicab)
2502745105,New Braintree,B08301_016,0,12,2014,Taxicab
2502745105,New Braintree,B08301_017,0,12,2014,Motorcycle
2502745105,New Braintree,B08301_018,0,12,2014,Bicycle
2502745105,New Braintree,B08301_019,4,6,2014,Walked
2502745105,New Braintree,B08301_020,0,12,2014,Other means
2502745105,New Braintree,B08301_021,58,38,2014,Worked at home
2502746820,Northborough,B08301_003,5893,470,2014,"Car, truck, or van - Drove alone"
2502746820,Northborough,B08301_004,467,160,2014,"Car, truck, or van - Carpooled"
2502746820,Northborough,B08301_010,163,89,2014,Public transportation (excluding taxicab)
2502746820,Northborough,B08301_016,0,19,2014,Taxicab
2502746820,Northborough,B08301_017,20,31,2014,Motorcycle
2502746820,Northborough,B08301_018,0,19,2014,Bicycle
2502746820,Northborough,B08301_019,209,142,2014,Walked
2502746820,Northborough,B08301_020,27,40,2014,Other means
2502746820,Northborough,B08301_021,557,182,2014,Worked at home
2502746925,Northbridge,B08301_003,7249,442,2014,"Car, truck, or van - Drove alone"
2502746925,Northbridge,B08301_004,502,166,2014,"Car, truck, or van - Carpooled"
2502746925,Northbridge,B08301_010,9,13,2014,Public transportation (excluding taxicab)
2502746925,Northbridge,B08301_016,0,19,2014,Taxicab
2502746925,Northbridge,B08301_017,20,31,2014,Motorcycle
2502746925,Northbridge,B08301_018,25,32,2014,Bicycle
2502746925,Northbridge,B08301_019,144,104,2014,Walked
2502746925,Northbridge,B08301_020,49,64,2014,Other means
2502746925,Northbridge,B08301_021,292,121,2014,Worked at home
2502747135,North Brookfield,B08301_003,2063,200,2014,"Car, truck, or van - Drove alone"
2502747135,North Brookfield,B08301_004,183,81,2014,"Car, truck, or van - Carpooled"
2502747135,North Brookfield,B08301_010,1,2,2014,Public transportation (excluding taxicab)
2502747135,North Brookfield,B08301_016,0,12,2014,Taxicab
2502747135,North Brookfield,B08301_017,0,12,2014,Motorcycle
2502747135,North Brookfield,B08301_018,16,25,2014,Bicycle
2502747135,North Brookfield,B08301_019,53,60,2014,Walked
2502747135,North Brookfield,B08301_020,0,12,2014,Other means
2502747135,North Brookfield,B08301_021,73,54,2014,Worked at home
2502750670,Oakham,B08301_003,774,69,2014,"Car, truck, or van - Drove alone"
2502750670,Oakham,B08301_004,67,27,2014,"Car, truck, or van - Carpooled"
2502750670,Oakham,B08301_010,6,6,2014,Public transportation (excluding taxicab)
2502750670,Oakham,B08301_016,0,12,2014,Taxicab
2502750670,Oakham,B08301_017,0,12,2014,Motorcycle
2502750670,Oakham,B08301_018,0,12,2014,Bicycle
2502750670,Oakham,B08301_019,13,13,2014,Walked
2502750670,Oakham,B08301_020,7,11,2014,Other means
2502750670,Oakham,B08301_021,33,13,2014,Worked at home
2502751825,Oxford,B08301_003,6592,377,2014,"Car, truck, or van - Drove alone"
2502751825,Oxford,B08301_004,535,195,2014,"Car, truck, or van - Carpooled"
2502751825,Oxford,B08301_010,51,66,2014,Public transportation (excluding taxicab)
2502751825,Oxford,B08301_016,0,19,2014,Taxicab
2502751825,Oxford,B08301_017,0,19,2014,Motorcycle
2502751825,Oxford,B08301_018,0,19,2014,Bicycle
2502751825,Oxford,B08301_019,77,75,2014,Walked
2502751825,Oxford,B08301_020,1,2,2014,Other means
2502751825,Oxford,B08301_021,203,109,2014,Worked at home
2502752420,Paxton,B08301_003,2157,164,2014,"Car, truck, or van - Drove alone"
2502752420,Paxton,B08301_004,195,111,2014,"Car, truck, or van - Carpooled"
2502752420,Paxton,B08301_010,40,33,2014,Public transportation (excluding taxicab)
2502752420,Paxton,B08301_016,0,12,2014,Taxicab
2502752420,Paxton,B08301_017,8,12,2014,Motorcycle
2502752420,Paxton,B08301_018,0,12,2014,Bicycle
2502752420,Paxton,B08301_019,58,48,2014,Walked
2502752420,Paxton,B08301_020,0,12,2014,Other means
2502752420,Paxton,B08301_021,109,55,2014,Worked at home
2502755395,Princeton,B08301_003,1578,130,2014,"Car, truck, or van - Drove alone"
2502755395,Princeton,B08301_004,128,74,2014,"Car, truck, or van - Carpooled"
2502755395,Princeton,B08301_010,7,15,2014,Public transportation (excluding taxicab)
2502755395,Princeton,B08301_016,0,12,2014,Taxicab
2502755395,Princeton,B08301_017,0,12,2014,Motorcycle
2502755395,Princeton,B08301_018,0,12,2014,Bicycle
2502755395,Princeton,B08301_019,9,13,2014,Walked
2502755395,Princeton,B08301_020,0,12,2014,Other means
2502755395,Princeton,B08301_021,103,54,2014,Worked at home
2502758825,Rutland,B08301_003,3603,265,2014,"Car, truck, or van - Drove alone"
2502758825,Rutland,B08301_004,488,220,2014,"Car, truck, or van - Carpooled"
2502758825,Rutland,B08301_010,16,24,2014,Public transportation (excluding taxicab)
2502758825,Rutland,B08301_016,0,17,2014,Taxicab
2502758825,Rutland,B08301_017,0,17,2014,Motorcycle
2502758825,Rutland,B08301_018,0,17,2014,Bicycle
2502758825,Rutland,B08301_019,0,17,2014,Walked
2502758825,Rutland,B08301_020,15,24,2014,Other means
2502758825,Rutland,B08301_021,154,65,2014,Worked at home
2502761800,Shrewsbury,B08301_003,14933,631,2014,"Car, truck, or van - Drove alone"
2502761800,Shrewsbury,B08301_004,1638,378,2014,"Car, truck, or van - Carpooled"
2502761800,Shrewsbury,B08301_010,289,103,2014,Public transportation (excluding taxicab)
2502761800,Shrewsbury,B08301_016,0,26,2014,Taxicab
2502761800,Shrewsbury,B08301_017,13,23,2014,Motorcycle
2502761800,Shrewsbury,B08301_018,33,37,2014,Bicycle
2502761800,Shrewsbury,B08301_019,322,132,2014,Walked
2502761800,Shrewsbury,B08301_020,82,58,2014,Other means
2502761800,Shrewsbury,B08301_021,823,218,2014,Worked at home
2502766105,Spencer,B08301_003,4556,379,2014,"Car, truck, or van - Drove alone"
2502766105,Spencer,B08301_004,546,209,2014,"Car, truck, or van - Carpooled"
2502766105,Spencer,B08301_010,54,68,2014,Public transportation (excluding taxicab)
2502766105,Spencer,B08301_016,0,19,2014,Taxicab
2502766105,Spencer,B08301_017,0,19,2014,Motorcycle
2502766105,Spencer,B08301_018,0,19,2014,Bicycle
2502766105,Spencer,B08301_019,185,94,2014,Walked
2502766105,Spencer,B08301_020,13,19,2014,Other means
2502766105,Spencer,B08301_021,303,145,2014,Worked at home
2502768155,Sturbridge,B08301_003,3851,364,2014,"Car, truck, or van - Drove alone"
2502768155,Sturbridge,B08301_004,212,135,2014,"Car, truck, or van - Carpooled"
2502768155,Sturbridge,B08301_010,18,23,2014,Public transportation (excluding taxicab)
2502768155,Sturbridge,B08301_016,0,17,2014,Taxicab
2502768155,Sturbridge,B08301_017,0,17,2014,Motorcycle
2502768155,Sturbridge,B08301_018,0,17,2014,Bicycle
2502768155,Sturbridge,B08301_019,27,35,2014,Walked
2502768155,Sturbridge,B08301_020,22,29,2014,Other means
2502768155,Sturbridge,B08301_021,356,136,2014,Worked at home
2502768610,Sutton,B08301_003,4451,339,2014,"Car, truck, or van - Drove alone"
2502768610,Sutton,B08301_004,267,124,2014,"Car, truck, or van - Carpooled"
2502768610,Sutton,B08301_010,37,34,2014,Public transportation (excluding taxicab)
2502768610,Sutton,B08301_016,0,17,2014,Taxicab
2502768610,Sutton,B08301_017,0,17,2014,Motorcycle
2502768610,Sutton,B08301_018,10,16,2014,Bicycle
2502768610,Sutton,B08301_019,41,47,2014,Walked
2502768610,Sutton,B08301_020,0,17,2014,Other means
2502768610,Sutton,B08301_021,179,85,2014,Worked at home
2502771480,Upton,B08301_003,3205,272,2014,"Car, truck, or van - Drove alone"
2502771480,Upton,B08301_004,256,115,2014,"Car, truck, or van - Carpooled"
2502771480,Upton,B08301_010,63,65,2014,Public transportation (excluding taxicab)
2502771480,Upton,B08301_016,0,17,2014,Taxicab
2502771480,Upton,B08301_017,0,17,2014,Motorcycle
2502771480,Upton,B08301_018,0,17,2014,Bicycle
2502771480,Upton,B08301_019,66,49,2014,Walked
2502771480,Upton,B08301_020,0,17,2014,Other means
2502771480,Upton,B08301_021,277,110,2014,Worked at home
2502771620,Uxbridge,B08301_003,6081,402,2014,"Car, truck, or van - Drove alone"
2502771620,Uxbridge,B08301_004,738,330,2014,"Car, truck, or van - Carpooled"
2502771620,Uxbridge,B08301_010,34,32,2014,Public transportation (excluding taxicab)
2502771620,Uxbridge,B08301_016,0,19,2014,Taxicab
2502771620,Uxbridge,B08301_017,0,19,2014,Motorcycle
2502771620,Uxbridge,B08301_018,0,19,2014,Bicycle
2502771620,Uxbridge,B08301_019,0,19,2014,Walked
2502771620,Uxbridge,B08301_020,46,35,2014,Other means
2502771620,Uxbridge,B08301_021,271,126,2014,Worked at home
2502773090,Warren,B08301_003,1954,303,2014,"Car, truck, or van - Drove alone"
2502773090,Warren,B08301_004,97,77,2014,"Car, truck, or van - Carpooled"
2502773090,Warren,B08301_010,0,17,2014,Public transportation (excluding taxicab)
2502773090,Warren,B08301_016,0,17,2014,Taxicab
2502773090,Warren,B08301_017,0,17,2014,Motorcycle
2502773090,Warren,B08301_018,0,17,2014,Bicycle
2502773090,Warren,B08301_019,1,4,2014,Walked
2502773090,Warren,B08301_020,22,37,2014,Other means
2502773090,Warren,B08301_021,42,51,2014,Worked at home
2502773895,Webster,B08301_003,6379,504,2014,"Car, truck, or van - Drove alone"
2502773895,Webster,B08301_004,777,233,2014,"Car, truck, or van - Carpooled"
2502773895,Webster,B08301_010,13,19,2014,Public transportation (excluding taxicab)
2502773895,Webster,B08301_016,0,19,2014,Taxicab
