GEOID,NAME,variable,estimate,moe,year,label_short,topic
2502750670,Oakham,B08201_002,16,11,2016,No vehicle available,vehicle_avail
2502750670,Oakham,B08201_003,144,33,2016,1 vehicle available,vehicle_avail
2502750670,Oakham,B08201_004,261,34,2016,2 vehicles available,vehicle_avail
2502750670,Oakham,B08201_005,149,31,2016,3 vehicles available,vehicle_avail
2502750670,Oakham,B08201_006,77,19,2016,4 or more vehicles available,vehicle_avail
2502751825,Oxford,B08201_002,177,74,2016,No vehicle available,vehicle_avail
2502751825,Oxford,B08201_003,1847,316,2016,1 vehicle available,vehicle_avail
2502751825,Oxford,B08201_004,2067,304,2016,2 vehicles available,vehicle_avail
2502751825,Oxford,B08201_005,1014,259,2016,3 vehicles available,vehicle_avail
2502751825,Oxford,B08201_006,230,95,2016,4 or more vehicles available,vehicle_avail
2502752420,Paxton,B08201_002,64,49,2016,No vehicle available,vehicle_avail
2502752420,Paxton,B08201_003,343,90,2016,1 vehicle available,vehicle_avail
2502752420,Paxton,B08201_004,674,105,2016,2 vehicles available,vehicle_avail
2502752420,Paxton,B08201_005,260,65,2016,3 vehicles available,vehicle_avail
2502752420,Paxton,B08201_006,161,56,2016,4 or more vehicles available,vehicle_avail
2502755395,Princeton,B08201_002,34,44,2016,No vehicle available,vehicle_avail
2502755395,Princeton,B08201_003,183,74,2016,1 vehicle available,vehicle_avail
2502755395,Princeton,B08201_004,635,99,2016,2 vehicles available,vehicle_avail
2502755395,Princeton,B08201_005,275,76,2016,3 vehicles available,vehicle_avail
2502755395,Princeton,B08201_006,99,49,2016,4 or more vehicles available,vehicle_avail
2502758825,Rutland,B08201_002,82,60,2016,No vehicle available,vehicle_avail
2502758825,Rutland,B08201_003,554,167,2016,1 vehicle available,vehicle_avail
2502758825,Rutland,B08201_004,1441,165,2016,2 vehicles available,vehicle_avail
2502758825,Rutland,B08201_005,613,144,2016,3 vehicles available,vehicle_avail
2502758825,Rutland,B08201_006,183,75,2016,4 or more vehicles available,vehicle_avail
2502761800,Shrewsbury,B08201_002,497,172,2016,No vehicle available,vehicle_avail
2502761800,Shrewsbury,B08201_003,3778,361,2016,1 vehicle available,vehicle_avail
2502761800,Shrewsbury,B08201_004,6047,379,2016,2 vehicles available,vehicle_avail
2502761800,Shrewsbury,B08201_005,1904,241,2016,3 vehicles available,vehicle_avail
2502761800,Shrewsbury,B08201_006,683,141,2016,4 or more vehicles available,vehicle_avail
2502766105,Spencer,B08201_002,406,157,2016,No vehicle available,vehicle_avail
2502766105,Spencer,B08201_003,1565,257,2016,1 vehicle available,vehicle_avail
2502766105,Spencer,B08201_004,1828,231,2016,2 vehicles available,vehicle_avail
2502766105,Spencer,B08201_005,639,142,2016,3 vehicles available,vehicle_avail
2502766105,Spencer,B08201_006,297,110,2016,4 or more vehicles available,vehicle_avail
2502768155,Sturbridge,B08201_002,116,64,2016,No vehicle available,vehicle_avail
2502768155,Sturbridge,B08201_003,1146,212,2016,1 vehicle available,vehicle_avail
2502768155,Sturbridge,B08201_004,1578,204,2016,2 vehicles available,vehicle_avail
2502768155,Sturbridge,B08201_005,560,143,2016,3 vehicles available,vehicle_avail
2502768155,Sturbridge,B08201_006,202,77,2016,4 or more vehicles available,vehicle_avail
2502768610,Sutton,B08201_002,77,55,2016,No vehicle available,vehicle_avail
2502768610,Sutton,B08201_003,649,160,2016,1 vehicle available,vehicle_avail
2502768610,Sutton,B08201_004,1551,195,2016,2 vehicles available,vehicle_avail
2502768610,Sutton,B08201_005,557,127,2016,3 vehicles available,vehicle_avail
2502768610,Sutton,B08201_006,379,111,2016,4 or more vehicles available,vehicle_avail
